20003,92354952,0,41328428,0.4474955279062892,461.7055041743739
30004,138484909,0,61479061,0.44394050907019766,461.554822690308
40008,184334632,0,81633853,0.4428568420067695,460.7444336132774
50008,229872198,0,101784321,0.44278656525483784,459.67084866421385
60009,275376329,0,121934942,0.44279383940803424,458.8917145761469
70010,320881259,0,142084515,0.4427946818795048,458.3363219540066
80010,366383740,0,162234304,0.44279886438191823,457.922434695663
90014,411900459,0,182390976,0.4428035269560115,457.5959961783722
100017,457459496,0,202545555,0.44276172376144096,457.38174110401224
110018,502995373,0,222696241,0.44274013828751463,457.1937083022779
120019,548507967,0,242845575,0.4427384643621776,457.01761221139986
130019,594030243,0,262995445,0.4427307331556181,456.8795660634214
140020,639340541,0,283146083,0.44287209216723206,456.60658548778736
